,Open,High,Low,Close,Volume,Change,code
2023-03-10,178000,180000,176500,176900,100185,-0.016129032258064516,011170
2023-03-13,176500,178800,174500,177700,89151,0.0045223289994347085,011170
2023-03-14,176000,177900,172900,173200,109873,-0.025323579065841307,011170
2023-03-15,175200,179900,173000,174800,82700,0.009237875288683603,011170
2023-03-16,173200,176600,172000,176000,78139,0.006864988558352403,011170
2023-03-17,177300,177900,172000,172100,142977,-0.02215909090909091,011170
2023-03-20,172200,176200,171300,172600,56450,0.002905287623474724,011170
2023-03-21,173000,175300,172800,174800,50610,0.012746234067207415,011170
2023-03-22,175600,177500,174500,176200,68706,0.008009153318077803,011170
2023-03-23,176300,182000,174600,181500,137294,0.030079455164585697,011170
2023-03-24,182400,182400,176200,177200,76240,-0.023691460055096418,011170
2023-03-27,179000,179800,174900,176900,85413,-0.001693002257336343,011170
2023-03-28,179500,187000,179500,185900,252684,0.05087620124364047,011170
2023-03-29,186000,188800,183500,183800,83726,-0.011296395911780529,011170
2023-03-30,183900,192600,182400,188600,165122,0.026115342763873776,011170
2023-03-31,188800,194300,187600,190800,210728,0.011664899257688231,011170
2023-04-03,192000,193000,185500,186100,115856,-0.024633123689727462,011170
2023-04-04,186300,188600,184500,185700,75074,-0.0021493820526598604,011170
2023-04-05,185900,187500,183500,184300,66151,-0.007539041464728055,011170
2023-04-06,182500,184400,181600,182500,69119,-0.009766684753119913,011170
2023-04-07,182500,183700,180800,182900,71986,0.002191780821917808,011170
2023-04-10,181600,186300,181600,182900,80063,0.0,011170
2023-04-11,184400,186200,180200,183800,106060,0.004920721705850191,011170
2023-04-12,184200,186800,183000,183100,75881,-0.0038084874863982595,011170
2023-04-13,182700,182800,180000,181800,110146,-0.0070999453850355,011170
2023-04-14,182000,185300,181500,185000,82467,0.0176017601760176,011170
2023-04-17,184500,184500,180100,180400,117716,-0.024864864864864864,011170
2023-04-18,178500,179600,177400,177800,116310,-0.014412416851441241,011170
2023-04-19,179000,180300,176700,177200,91551,-0.003374578177727784,011170
2023-04-20,177200,177800,175700,176200,89243,-0.0056433408577878106,011170
2023-04-21,175700,176200,173500,174200,95840,-0.011350737797956867,011170
2023-04-24,174000,174100,172000,173300,64949,-0.005166475315729047,011170
2023-04-25,173800,173800,167000,169200,158591,-0.023658395845354875,011170
2023-04-26,167700,170100,166100,168400,96046,-0.004728132387706856,011170
2023-04-27,168500,169000,165100,167600,101131,-0.004750593824228029,011170
2023-04-28,168300,170500,167200,168100,103336,0.0029832935560859188,011170
2023-05-02,168000,172000,168000,171800,66717,0.022010707911957167,011170
2023-05-03,171800,171900,169500,170400,52390,-0.008149010477299184,011170
2023-05-04,169500,172500,169200,170500,42016,0.0005868544600938967,011170
2023-05-08,169200,171700,168700,169700,72423,-0.00469208211143695,011170
2023-05-09,169300,170500,168600,169900,75142,0.0011785503830288745,011170
2023-05-10,169300,172400,168100,169400,80751,-0.002942907592701589,011170
2023-05-11,169400,178800,169000,175000,222871,0.03305785123966942,011170
2023-05-12,176500,177200,171000,176900,172715,0.010857142857142857,011170
2023-05-15,176900,178400,173200,174200,97712,-0.015262860373092142,011170
2023-05-16,174000,177000,173100,173600,70720,-0.003444316877152698,011170
2023-05-17,173000,179600,173000,177600,121786,0.02304147465437788,011170
2023-05-18,177600,179900,177000,178700,56030,0.006193693693693694,011170
2023-05-19,177500,179500,175000,176500,67009,-0.012311135982092894,011170
2023-05-22,176500,179400,174500,175800,95900,-0.00396600566572238,011170
2023-05-23,176600,178400,175500,175700,71931,-0.0005688282138794084,011170
2023-05-24,175600,176200,172300,174200,120833,-0.008537279453614115,011170
2023-05-25,172900,173900,169100,169500,164380,-0.026980482204362798,011170
2023-05-26,169000,170400,168900,170400,53831,0.005309734513274335,011170
2023-05-30,171500,171600,167500,167600,119872,-0.01643192488262911,011170
2023-05-31,167600,169400,166900,166900,117797,-0.004176610978520286,011170
2023-06-01,167100,168400,166200,166500,70812,-0.002396644697423607,011170
2023-06-02,166700,168400,166400,168000,61926,0.009009009009009009,011170
2023-06-05,170900,176200,170800,173400,176191,0.03214285714285714,011170
2023-06-07,174100,176000,173400,175500,101000,0.012110726643598614,011170
2023-06-08,174600,179300,174000,178100,154301,0.014814814814814815,011170
2023-06-09,178200,179000,172900,172900,148339,-0.029197080291970802,011170
2023-06-12,173800,175600,172000,172600,67295,-0.0017351069982648932,011170
2023-06-13,173700,174000,172200,172300,61152,-0.0017381228273464658,011170
2023-06-14,174000,181400,173500,179100,242449,0.03946604759141033,011170
2023-06-15,179100,179600,172700,174100,134950,-0.02791736460078169,011170
2023-06-16,175600,178200,174400,174700,107952,0.0034462952326249287,011170
2023-06-19,175700,181400,175300,180500,142411,0.03319977103606182,011170
2023-06-20,182400,189700,182400,185000,326481,0.024930747922437674,011170
2023-06-21,185500,185700,178600,178900,120625,-0.032972972972972976,011170
2023-06-22,179000,180600,176500,179100,108375,0.0011179429849077697,011170
2023-06-23,176900,178700,170000,170400,240057,-0.04857621440536013,011170
2023-06-26,170100,170300,165000,165200,223188,-0.03051643192488263,011170
2023-06-27,165700,166200,162700,163200,115583,-0.012106537530266344,011170
2023-06-28,164400,164400,154200,154600,268211,-0.05269607843137255,011170
2023-06-29,154600,156400,151900,152100,126926,-0.016170763260025874,011170
2023-06-30,152300,155100,151300,154600,107114,0.01643655489809336,011170
2023-07-03,154100,160300,153600,158400,107659,0.024579560155239332,011170
2023-07-04,158500,158900,154600,154800,86094,-0.022727272727272728,011170
2023-07-05,154700,157200,154100,154400,103716,-0.0025839793281653752,011170
2023-07-06,155000,155000,151200,152900,133150,-0.009715025906735751,011170
2023-07-07,151600,154800,149900,151200,121436,-0.011118378024852847,011170
2023-07-10,151200,152600,150100,151000,87194,-0.0013227513227513227,011170
2023-07-11,151500,152400,150200,150900,65176,-0.0006622516556291391,011170
2023-07-12,151200,152400,150400,151400,64466,0.0033134526176275673,011170
2023-07-13,152400,154100,151400,151600,107175,0.0013210039630118893,011170
2023-07-14,152100,153600,151700,153200,70260,0.010554089709762533,011170
2023-07-17,152400,152900,150500,151300,94056,-0.012402088772845953,011170
2023-07-18,151700,153400,148700,150300,123890,-0.006609385327164574,011170
2023-07-19,150500,151000,145000,146200,198871,-0.027278775781769796,011170
2023-07-20,145900,150400,145500,148900,99402,0.018467852257181942,011170
2023-07-21,148800,148800,146600,147900,68726,-0.006715916722632639,011170
2023-07-24,148500,148600,146000,147800,84979,-0.000676132521974307,011170
2023-07-25,147700,149200,146200,146900,85075,-0.006089309878213802,011170
2023-07-26,146600,146600,142300,144300,174668,-0.017699115044247787,011170
2023-07-27,143400,150200,143000,149100,136088,0.033264033264033266,011170
2023-07-28,149200,149800,145400,148900,79456,-0.001341381623071764,011170
2023-07-31,149500,151900,148700,150600,114001,0.011417058428475487,011170
2020-01-02,14200,14300,13800,13850,1398146,-0.02464788732394366,032640
2020-01-03,13950,14150,13800,13800,1033335,-0.0036101083032490976,032640
2020-01-06,13750,13800,13550,13600,848301,-0.014492753623188406,032640
2020-01-07,13600,13800,13600,13800,849727,0.014705882352941175,032640
2020-01-08,13650,13700,13300,13450,2084062,-0.025362318840579712,032640
2020-01-09,13500,13650,13150,13300,2440283,-0.011152416356877325,032640
2020-01-10,13300,13300,12950,13100,1771715,-0.015037593984962405,032640
2020-01-13,13150,13350,13050,13200,1642843,0.007633587786259542,032640
2020-01-14,13200,13250,13050,13150,1725591,-0.003787878787878788,032640
2020-01-15,13050,13150,13000,13100,1367569,-0.0038022813688212923,032640
2020-01-16,13100,13200,13000,13050,1504312,-0.003816793893129771,032640
2020-01-17,13200,13700,13200,13500,7588146,0.034482758620689655,032640
2020-01-20,13550,13850,13400,13650,4533924,0.011111111111111112,032640
2020-01-21,13650,13850,13500,13800,1471782,0.01098901098901099,032640
2020-01-22,13800,13950,13650,13800,1580896,0.0,032640
2020-01-23,13700,13750,13550,13700,1338178,-0.007246376811594203,032640
2020-01-28,13250,13550,13250,13400,1685137,-0.021897810218978103,032640
2020-01-29,13350,13700,13250,13550,1678591,0.011194029850746268,032640
2020-01-30,13650,13750,13250,13350,1765153,-0.014760147601476014,032640
2020-01-31,13300,13450,13200,13250,1577697,-0.007490636704119851,032640
2020-02-03,13100,13200,12850,13050,2295120,-0.015094339622641511,032640
2020-02-04,13000,13250,13000,13150,1836114,0.007662835249042144,032640
2020-02-05,13250,13450,13150,13300,1763157,0.011406844106463879,032640
2020-02-06,13400,13650,13350,13500,1896967,0.015037593984962405,032640
2020-02-07,13500,14050,13450,13750,3273145,0.018518518518518517,032640
2020-02-10,13750,14250,13600,14000,3366430,0.01818181818181818,032640
2020-02-11,14150,14300,13950,14100,1690146,0.007142857142857143,032640
2020-02-12,14000,14400,14000,14250,2467032,0.010638297872340425,032640
2020-02-13,14300,14500,14200,14400,3617690,0.010526315789473684,032640
2020-02-14,14300,14500,14150,14400,2382759,0.0,032640
2020-02-17,14450,14550,14400,14500,1365021,0.006944444444444444,032640
2020-02-18,14450,14550,14300,14500,2116752,0.0,032640
2020-02-19,14600,14600,14400,14500,1403136,0.0,032640
2020-02-20,14550,14650,14350,14500,1479550,0.0,032640
2020-02-21,14400,14500,14100,14150,1456830,-0.02413793103448276,032640
2020-02-24,14050,14100,13750,13850,2556990,-0.021201413427561835,032640
2020-02-25,13800,13900,13500,13800,2245143,-0.0036101083032490976,032640
2020-02-26,13650,13700,13150,13550,2410786,-0.018115942028985508,032640
2020-02-27,13450,13550,13250,13550,2245239,0.0,032640
2020-02-28,13300,13350,12850,13200,11864642,-0.025830258302583026,032640
2020-03-02,13100,13300,12800,12850,2684398,-0.026515151515151512,032640
2020-03-03,13050,13100,12700,12800,2561941,-0.0038910505836575876,032640
2020-03-04,12700,13150,12700,13150,2141661,0.02734375,032640
2020-03-05,13350,13400,13050,13300,2099305,0.011406844106463879,032640
2020-03-06,13100,13300,13000,13300,1786985,0.0,032640
2020-03-09,13100,13100,12850,13000,1603882,-0.022556390977443604,032640
2020-03-10,12850,13150,12800,13000,1504926,0.0,032640
2020-03-11,13000,13050,12750,12850,1367186,-0.011538461538461539,032640
2020-03-12,12850,12850,12150,12350,2475912,-0.038910505836575876,032640
2020-03-13,11550,12150,11100,11850,3319611,-0.04048582995951417,032640
2020-03-16,11900,12200,11350,11500,1665304,-0.029535864978902954,032640
2020-03-17,10750,11300,10750,11050,1764657,-0.0391304347826087,032640
2020-03-18,11000,11150,10200,10300,2309109,-0.06787330316742081,032640
2020-03-19,10200,10450,9310,9430,3128963,-0.08446601941747572,032640
2020-03-20,9570,9880,9500,9800,2583759,0.03923647932131495,032640
2020-03-23,9350,9790,9210,9470,2419664,-0.0336734693877551,032640
2020-03-24,9580,9850,9370,9850,2870350,0.04012671594508976,032640
2020-03-25,10100,10300,9910,10250,3263266,0.04060913705583756,032640
2020-03-26,10350,10850,10200,10450,3091020,0.01951219512195122,032640
2020-03-27,10850,10950,10350,10450,2793237,0.0,032640
2020-03-30,10200,10550,10100,10450,2462844,0.0,032640
2020-03-31,10600,10850,10500,10800,2699633,0.03349282296650718,032640
2020-04-01,10700,11000,10500,10550,2266095,-0.02314814814814815,032640
2020-04-02,10900,11550,10500,11350,3139243,0.07582938388625593,032640
2020-04-03,11500,11700,11000,11250,1926154,-0.00881057268722467,032640
2020-04-06,11400,12300,11300,12250,3006547,0.08888888888888889,032640
2020-04-07,12400,12550,11800,12050,3024409,-0.0163265306122449,032640
2020-04-08,12050,12350,11750,11950,2024905,-0.008298755186721992,032640
2020-04-09,12200,12250,11950,12050,1617904,0.008368200836820083,032640
2020-04-10,12050,12100,11800,11950,1925549,-0.008298755186721992,032640
2020-04-13,11950,12000,11550,11650,1882273,-0.02510460251046025,032640
2020-04-14,11800,12300,11700,12300,1987722,0.05579399141630901,032640
2020-04-16,12000,12200,11800,12150,1958525,-0.012195121951219513,032640
2020-04-17,12350,12400,12150,12150,2162381,0.0,032640
2020-04-20,12200,12700,12200,12400,2437088,0.0205761316872428,032640
2020-04-21,12300,12550,12100,12350,2257924,-0.004032258064516129,032640
2020-04-22,12300,12950,12200,12650,3430791,0.0242914979757085,032640
2020-04-23,12700,13150,12700,12950,2088963,0.02371541501976284,032640
2020-04-24,12950,13050,12700,12750,1606398,-0.015444015444015444,032640
2020-04-27,12850,13300,12700,13200,1433740,0.03529411764705882,032640
2020-04-28,13100,13300,12950,13050,1600645,-0.011363636363636364,032640
2020-04-29,13100,13350,13050,13350,1690838,0.022988505747126436,032640
2020-05-04,13100,13200,12750,12750,2183559,-0.04494382022471911,032640
2020-05-06,12850,12950,12550,12700,1989007,-0.00392156862745098,032640
2020-05-07,12700,13250,12550,13100,2387208,0.031496062992125984,032640
2020-05-08,13200,13600,13100,13100,2211679,0.0,032640
2020-05-11,13150,13600,13150,13450,2446433,0.026717557251908396,032640
2020-05-12,13450,14100,13450,13850,3398007,0.02973977695167286,032640
2020-05-13,13900,14250,13850,14200,1853301,0.02527075812274368,032640
2020-05-14,14250,14250,13850,14000,2082929,-0.014084507042253523,032640
2020-05-15,14050,14100,13750,13850,1694826,-0.010714285714285714,032640
2020-05-18,13900,14050,13500,13650,2467603,-0.01444043321299639,032640
2020-05-19,13750,13850,13500,13600,1985962,-0.0036630036630036626,032640
2020-05-20,13600,13750,13450,13550,2072518,-0.0036764705882352936,032640
2020-05-21,13650,13650,13250,13350,2716514,-0.014760147601476014,032640
2020-05-22,13300,13450,13050,13150,1930122,-0.014981273408239702,032640
2020-05-25,13300,13450,13150,13250,1560940,0.007604562737642585,032640
2020-05-26,13300,13300,13100,13300,1894666,0.003773584905660378,032640
2020-05-27,13250,13350,13050,13150,2148099,-0.011278195488721802,032640
2020-05-28,13100,13150,12900,13000,2238184,-0.011406844106463879,032640
2020-05-29,12950,13150,12850,13150,2933185,0.011538461538461539,032640
2020-06-01,13050,13300,13050,13300,1440692,0.011406844106463879,032640
2020-06-02,13250,13350,13150,13250,1425630,-0.0037593984962406013,032640
2020-06-03,13300,13500,13250,13300,2803512,0.003773584905660378,032640
2020-06-04,13400,13450,13200,13350,1685603,0.0037593984962406013,032640
2020-06-05,13300,13350,13150,13300,1923446,-0.0037453183520599256,032640
2020-06-08,13450,13450,13100,13150,1747761,-0.011278195488721802,032640
2020-06-09,13200,13350,13050,13100,2013552,-0.0038022813688212923,032640
2020-06-10,13200,13250,13050,13050,1705628,-0.003816793893129771,032640
2020-06-11,13050,13100,12700,12750,2635329,-0.022988505747126436,032640
2020-06-12,12350,12600,12300,12600,1999748,-0.011764705882352941,032640
2020-06-15,12450,12500,11950,12000,1977159,-0.047619047619047616,032640
2020-06-16,12100,12500,12100,12350,1980614,0.029166666666666664,032640
2020-06-17,12250,12400,12150,12200,2144459,-0.01214574898785425,032640
2020-06-18,12150,12300,12100,12200,1344656,0.0,032640
2020-06-19,12300,12400,12150,12300,2113493,0.00819672131147541,032640
2020-06-22,12250,12600,12200,12350,2019433,0.0040650406504065045,032640
2020-06-23,12450,12500,12200,12200,1908134,-0.01214574898785425,032640
2020-06-24,12250,12350,12200,12250,1478811,0.004098360655737705,032640
2020-06-25,12200,12250,11900,11900,1630024,-0.02857142857142857,032640
2020-06-26,12000,12700,11900,12350,4173974,0.037815126050420166,032640
2020-06-29,12200,12300,11900,12100,2251952,-0.020242914979757085,032640
2020-06-30,12200,12350,12100,12200,2253428,0.008264462809917356,032640
2020-07-01,12250,12450,12000,12050,3242915,-0.012295081967213115,032640
2020-07-02,12150,12500,12100,12450,3398220,0.03319502074688797,032640
2020-07-03,12400,12500,12250,12300,1405154,-0.012048192771084338,032640
2020-07-06,12300,12500,12250,12500,1057418,0.016260162601626018,032640
2020-07-07,12550,12700,12400,12500,2011341,0.0,032640
2020-07-08,12400,12550,12300,12350,1623165,-0.012,032640
2020-07-09,12350,12400,12150,12150,2397548,-0.016194331983805668,032640
2020-07-10,12100,12150,11900,11950,1519687,-0.01646090534979424,032640
2020-07-13,12050,12100,11900,12050,1489773,0.008368200836820083,032640
2020-07-14,12000,12500,11950,12450,2621526,0.03319502074688797,032640
2020-07-15,12500,12600,12200,12300,2245097,-0.012048192771084338,032640
2020-07-16,12300,12400,12150,12250,1288427,-0.0040650406504065045,032640
2020-07-17,12350,12450,12200,12250,1109292,0.0,032640
2020-07-20,12250,12350,12050,12300,1816233,0.004081632653061225,032640
2020-07-21,12250,12250,12100,12150,1886996,-0.012195121951219513,032640
2020-07-22,12200,12200,12100,12100,1089688,-0.00411522633744856,032640
2020-07-23,11750,11800,11400,11600,6049921,-0.04132231404958678,032640
2020-07-24,11400,11450,11200,11300,3698843,-0.02586206896551724,032640
2020-07-27,11300,11600,11250,11400,1535081,0.008849557522123894,032640
2020-07-28,11300,11650,11300,11600,2006886,0.017543859649122806,032640
2020-07-29,11500,11800,11450,11750,1702730,0.01293103448275862,032640
2020-07-30,11700,11800,11550,11650,1910810,-0.00851063829787234,032640
2020-07-31,11600,11750,11450,11450,1809616,-0.017167381974248927,032640
2020-08-03,11450,11550,11300,11300,1309081,-0.013100436681222707,032640
2020-08-04,11250,11500,11250,11400,2829179,0.008849557522123894,032640
2020-08-05,11450,11500,11300,11350,1473374,-0.0043859649122807015,032640
2020-08-06,11400,11650,11350,11500,2782923,0.013215859030837005,032640
2020-08-07,11750,11800,11400,11600,3455481,0.008695652173913044,032640
2020-08-10,11750,12250,11600,12200,5829345,0.05172413793103448,032640
2020-08-11,12250,12250,11900,11900,3978583,-0.02459016393442623,032640
2020-08-12,12050,12450,12000,12400,5613573,0.04201680672268908,032640
2020-08-13,12550,12700,12250,12300,4268848,-0.008064516129032258,032640
2020-08-14,12300,12450,12100,12300,2233279,0.0,032640
2020-08-18,12200,12300,11700,11750,3295087,-0.044715447154471545,032640
2020-08-19,11750,12150,11750,11850,1854424,0.00851063829787234,032640
2020-08-20,11850,12000,11500,11500,2331403,-0.029535864978902954,032640
2020-08-21,11550,12050,11500,11850,2584158,0.030434782608695653,032640
2020-08-24,11900,12100,11800,12000,1841775,0.012658227848101267,032640
2020-08-25,12050,12600,12050,12400,3878741,0.03333333333333333,032640
2020-08-26,12550,12550,12150,12350,2426787,-0.004032258064516129,032640
2020-08-27,12350,12400,12000,12100,2094957,-0.020242914979757085,032640
2020-08-28,12150,12200,12000,12150,1730580,0.004132231404958678,032640
2020-08-31,12200,12400,11950,11950,2068701,-0.01646090534979424,032640
2020-09-01,11950,12150,11900,12050,1772066,0.008368200836820083,032640
2020-09-02,12150,12250,12000,12100,1457999,0.004149377593360996,032640
2020-09-03,12150,12200,11900,12000,1849689,-0.008264462809917356,032640
2020-09-04,11800,11850,11600,11800,1599945,-0.016666666666666666,032640
2020-09-07,11800,11950,11700,11900,1330737,0.00847457627118644,032640
2020-09-08,12000,12200,11950,12000,2123655,0.008403361344537815,032640
2020-09-09,11850,12000,11750,11850,1538987,-0.0125,032640
2020-09-10,12000,12100,11900,11900,1869587,0.004219409282700422,032640
2020-09-11,11850,12000,11850,11900,1200020,0.0,032640
2020-09-14,11950,12150,11900,12100,1940146,0.01680672268907563,032640
2020-09-15,12100,12100,11900,11950,1671590,-0.012396694214876033,032640
2020-09-16,11900,11950,11750,11850,1893851,-0.008368200836820083,032640
2020-09-17,11900,12050,11750,11850,8982303,0.0,032640
2020-09-18,11850,11850,11650,11700,2365898,-0.012658227848101267,032640
2020-09-21,11700,11750,11500,11500,2329330,-0.017094017094017096,032640
2020-09-22,11500,11500,11250,11350,1645768,-0.013043478260869566,032640
2020-09-23,11350,11400,11150,11300,1852650,-0.004405286343612335,032640
2020-09-24,11200,11300,11000,11000,2144688,-0.02654867256637168,032640
2020-09-25,11050,11100,10800,10800,2356267,-0.01818181818181818,032640
2020-09-28,10850,11200,10850,11150,1640072,0.032407407407407406,032640
2020-09-29,11200,11600,11150,11500,2613472,0.03139013452914798,032640
2020-10-05,11300,11750,11300,11650,2114150,0.013043478260869566,032640
2020-10-06,11650,11750,11450,11600,1414557,-0.004291845493562232,032640
2020-10-07,11650,11750,11500,11750,1515362,0.01293103448275862,032640
2020-10-08,11750,11800,11650,11750,1448689,0.0,032640
2020-10-12,11800,11800,11550,11650,1311673,-0.00851063829787234,032640
2020-10-13,11650,11800,11550,11750,1029835,0.008583690987124463,032640
2020-10-14,11650,11800,11500,11600,1444961,-0.012765957446808508,032640
2020-10-15,11500,11650,11450,11550,1358428,-0.004310344827586207,032640
2020-10-16,11550,11850,11500,11550,1689256,0.0,032640
2020-10-19,11650,11750,11600,11650,1365803,0.008658008658008658,032640
2020-10-20,11700,11750,11600,11750,845565,0.008583690987124463,032640
2020-10-21,11750,11750,11650,11650,1465058,-0.00851063829787234,032640
2020-10-22,11650,11800,11600,11750,1893576,0.008583690987124463,032640
2020-10-23,11800,11800,11700,11750,940308,0.0,032640
2020-10-26,11700,11750,11550,11600,1108400,-0.012765957446808508,032640
2020-10-27,11550,11600,11500,11500,854194,-0.008620689655172414,032640
2020-10-28,11500,11650,11450,11650,1108300,0.013043478260869566,032640
2020-10-29,11550,11550,11300,11350,1528323,-0.02575107296137339,032640
2020-10-30,11350,11400,11050,11050,1542322,-0.02643171806167401,032640
2020-11-02,11100,11300,11100,11200,706560,0.013574660633484163,032640
2020-11-03,11150,11500,11150,11500,1125105,0.026785714285714284,032640
2020-11-04,11650,11750,11350,11450,2203670,-0.004347826086956522,032640
2020-11-05,11600,11900,11550,11850,4048496,0.034934497816593885,032640
2020-11-06,12000,12050,11800,11850,2688104,0.0,032640
2020-11-09,11900,11950,11750,11800,1820628,-0.004219409282700422,032640
2020-11-10,11850,11850,11550,11750,2888113,-0.00423728813559322,032640
2020-11-11,11700,11950,11650,11900,2339915,0.012765957446808508,032640
2020-11-12,11900,11900,11650,11700,1799554,-0.01680672268907563,032640
2020-11-13,11650,11700,11450,11500,2220314,-0.017094017094017096,032640
2020-11-16,11550,11600,11400,11450,2504881,-0.004347826086956522,032640
2020-11-17,11450,11500,11350,11350,1841984,-0.008733624454148471,032640
2020-11-18,11350,11550,11350,11400,1672188,0.004405286343612335,032640
2020-11-19,11400,11500,11350,11400,1589673,0.0,032640
2020-11-20,11450,11600,11350,11450,2314215,0.0043859649122807015,032640
2020-11-23,11500,11550,11400,11450,1936012,0.0,032640
2020-11-24,11500,11600,11450,11550,2490393,0.008733624454148471,032640
2020-11-25,11600,11650,11350,11400,2709628,-0.012987012987012986,032640
2020-11-26,11500,11950,11450,11950,6672655,0.04824561403508772,032640
2020-11-27,12000,12300,11950,12150,5064169,0.016736401673640166,032640
2020-11-30,12300,12300,11850,11950,4115502,-0.01646090534979424,032640
2020-12-01,12000,12000,11750,11850,2346995,-0.008368200836820083,032640
2020-12-02,11900,12050,11750,12000,2961925,0.012658227848101267,032640
2020-12-03,12000,12100,11850,11900,2186504,-0.008333333333333333,032640
2020-12-04,11900,12100,11850,11850,3231903,-0.004201680672268907,032640
2020-12-07,11600,11600,11300,11450,6079468,-0.03375527426160337,032640
2020-12-08,11450,11650,11400,11500,2318313,0.004366812227074236,032640
2020-12-09,11550,11800,11500,11700,2699244,0.017391304347826087,032640
2020-12-10,11750,11750,11550,11600,2677605,-0.008547008547008548,032640
2020-12-11,11650,11900,11600,11900,3622333,0.02586206896551724,032640
2020-12-14,11950,12000,11750,11800,2469926,-0.008403361344537815,032640
2020-12-15,11850,11900,11700,11850,2021209,0.00423728813559322,032640
2020-12-16,11900,11950,11750,11800,1763260,-0.004219409282700422,032640
2020-12-17,11800,11850,11700,11800,2044851,0.0,032640
2020-12-18,11850,12100,11800,11850,4234587,0.00423728813559322,032640
2020-12-21,11900,12200,11850,12200,5299067,0.029535864978902954,032640
2020-12-22,12200,12250,11900,11950,3421295,-0.020491803278688523,032640
2020-12-23,12000,12450,11800,12050,6064798,0.008368200836820083,032640
2020-12-24,12150,12250,12000,12100,3331974,0.004149377593360996,032640
2020-12-28,12150,12250,11950,12000,5553401,-0.008264462809917356,032640
2020-12-29,11750,11950,11600,11700,4401114,-0.025,032640
2020-12-30,11750,11800,11650,11750,1956554,0.004273504273504274,032640
2021-01-04,11800,11900,11650,11850,3569931,0.00851063829787234,032640
2021-01-05,11800,12200,11800,12000,5330986,0.012658227848101267,032640
2021-01-06,12200,12550,12100,12300,9407020,0.025,032640
2021-01-07,12400,12650,12150,12450,8939094,0.012195121951219513,032640
2021-01-08,12600,12650,12300,12450,6446916,0.0,032640
2021-01-11,12550,12650,12200,12650,10430752,0.01606425702811245,032640
2021-01-12,12700,13050,12300,12550,7581075,-0.007905138339920948,032640
2021-01-13,12600,12700,12350,12400,4586238,-0.01195219123505976,032640
2021-01-14,12400,12450,12200,12250,5812029,-0.012096774193548387,032640
2021-01-15,12350,12400,12150,12200,3518266,-0.004081632653061225,032640
2021-01-18,12150,12650,11900,11950,11705610,-0.020491803278688523,032640
2021-01-19,12000,12150,11900,12050,2714340,0.008368200836820083,032640
2021-01-20,12150,12150,11950,12000,2677300,-0.004149377593360996,032640
2021-01-21,12100,12400,12050,12250,4942151,0.02083333333333333,032640
2021-01-22,12300,12350,12150,12150,3461451,-0.00816326530612245,032640
2021-01-25,12250,12600,12150,12500,5281500,0.02880658436213992,032640
2021-01-26,12650,12700,12300,12350,5568987,-0.012,032640
2021-01-27,12500,12700,12350,12350,4014986,0.0,032640
2021-01-28,12200,12200,11950,12150,4086054,-0.016194331983805668,032640
2021-01-29,12200,12300,11950,11950,4203146,-0.01646090534979424,032640
2021-02-01,12000,12200,11900,12100,2655144,0.012552301255230125,032640
2021-02-02,12150,12250,12050,12250,3831036,0.012396694214876033,032640
2021-02-03,12500,12600,12300,12350,6662721,0.00816326530612245,032640
2021-02-04,12850,12950,12550,12750,12172955,0.032388663967611336,032640
2021-02-05,12800,12900,12600,12700,3993175,-0.00392156862745098,032640
2021-02-08,12700,12750,12400,12550,3548792,-0.011811023622047244,032640
2021-02-09,12550,12700,12450,12450,3191267,-0.00796812749003984,032640
2021-02-10,12450,12550,12350,12500,4259735,0.004016064257028112,032640
2021-02-15,12500,12650,12400,12450,3285207,-0.004,032640
2021-02-16,12500,12700,12450,12650,4545290,0.01606425702811245,032640
2021-02-17,12650,12800,12500,12700,4062495,0.003952569169960474,032640
2021-02-18,12800,12900,12550,12550,3488938,-0.011811023622047244,032640
2021-02-19,12600,12600,12250,12400,4509697,-0.01195219123505976,032640
2021-02-22,12500,12500,12250,12250,2498443,-0.012096774193548387,032640
2021-02-23,12250,12350,12150,12200,3963132,-0.004081632653061225,032640
2021-02-24,12250,12400,12050,12050,3780893,-0.012295081967213115,032640
2021-02-25,12150,12300,12100,12200,3184748,0.012448132780082988,032640
2021-02-26,12000,12050,11800,11800,5055849,-0.03278688524590164,032640
2021-03-02,11950,12000,11900,12000,2601546,0.01694915254237288,032640
2021-03-03,11950,12050,11850,12050,2377457,0.004166666666666667,032640
2021-03-04,11950,12000,11800,11850,2728979,-0.016597510373443983,032640
2021-03-05,11750,11800,11550,11700,3101815,-0.012658227848101267,032640
2021-03-08,11850,11900,11700,11700,2265826,0.0,032640
2021-03-09,11750,12150,11700,12050,4476213,0.029914529914529916,032640
2021-03-10,12100,12150,11900,12050,1793655,0.0,032640
2021-03-11,12000,12050,11900,12000,2882534,-0.004149377593360996,032640
2021-03-12,12000,12200,11950,12100,2869246,0.008333333333333333,032640
2021-03-15,12100,12150,12050,12100,1361033,0.0,032640
2021-03-16,12200,12250,12100,12100,1585769,0.0,032640
2021-03-17,12100,12300,12050,12100,2195841,0.0,032640
2021-03-18,12100,12250,12100,12200,1950975,0.008264462809917356,032640
2021-03-19,12100,12150,12050,12150,1994342,-0.004098360655737705,032640
2021-03-22,12150,12150,12000,12050,1617018,-0.00823045267489712,032640
2021-03-23,12100,12150,12050,12050,1675024,0.0,032640
2021-03-24,12050,12150,12000,12050,1684892,0.0,032640
